Player ID,First Name,Last Name,Team ID,Team Abbreviation,Headshot,Sweater Number,Position,Goals,Assists,Points,Games Played,Plus/Minus
8477503,Max,Domi,10,TOR,https://assets.nhle.com/mugs/nhl/20242025/TOR/8477503.png,11,C,130,293,423,680,-9
8483733,Nikita,Grebenkin,10,TOR,https://assets.nhle.com/mugs/nhl/20242025/TOR/8483733.png,71,R,0,0,0,6,-3
8480995,Pontus,Holmberg,10,TOR,https://assets.nhle.com/mugs/nhl/20242025/TOR/8480995.png,29,R,13,22,35,114,8
8475714,Calle,Jarnkrok,10,TOR,https://assets.nhle.com/mugs/nhl/20242025/TOR/8475714.png,19,C,136,165,301,699,70
8480144,David,Kampf,10,TOR,https://assets.nhle.com/mugs/nhl/20242025/TOR/8480144.png,64,C,43,90,133,495,-17
8482720,Matthew,Knies,10,TOR,https://assets.nhle.com/mugs/nhl/20242025/TOR/8482720.png,23,L,25,27,52,106,14
8478904,Steven,Lorentz,10,TOR,https://assets.nhle.com/mugs/nhl/20242025/TOR/8478904.png,18,C,24,24,48,255,-24
8478483,Mitch,Marner,10,TOR,https://assets.nhle.com/mugs/nhl/20242025/TOR/8478483.png,16,R,203,472,675,601,118
8479318,Auston,Matthews,10,TOR,https://assets.nhle.com/mugs/nhl/20242025/TOR/8479318.png,34,C,376,289,665,578,146
8482259,Bobby,McMann,10,TOR,https://assets.nhle.com/mugs/nhl/20242025/TOR/8482259.png,74,C,21,11,32,87,17
8483489,Fraser,Minten,10,TOR,https://assets.nhle.com/mugs/nhl/20242025/TOR/8483489.png,39,C,2,2,4,10,2
8479423,Alex,Nylander,10,TOR,https://assets.nhle.com/mugs/nhl/20242025/TOR/8479423.png,92,L,25,24,49,125,-12
8477939,William,Nylander,10,TOR,https://assets.nhle.com/mugs/nhl/20242025/TOR/8477939.png,88,R,233,322,555,628,24
8474157,Max,Pacioretty,10,TOR,https://assets.nhle.com/mugs/nhl/20242025/TOR/8474157.png,67,L,332,342,674,915,59
8471817,Ryan,Reaves,10,TOR,https://assets.nhle.com/mugs/nhl/20242025/TOR/8471817.png,75,R,63,73,136,894,-47
8481582,Nicholas,Robertson,10,TOR,https://assets.nhle.com/mugs/nhl/20242025/TOR/8481582.png,89,L,19,17,36,109,5
8475166,John,Tavares,10,TOR,https://assets.nhle.com/mugs/nhl/20242025/TOR/8475166.png,91,C,467,595,1062,1133,-24
8481122,Simon,Benoit,10,TOR,https://assets.nhle.com/mugs/nhl/20242025/TOR/8481122.png,2,D,5,18,23,224,-24
8475171,Oliver,Ekman-Larsson,10,TOR,https://assets.nhle.com/mugs/nhl/20242025/TOR/8475171.png,95,D,145,335,480,1007,-118
8475825,Jani,Hakanpää,10,TOR,https://assets.nhle.com/mugs/nhl/20242025/TOR/8475825.png,28,D,15,30,45,290,33
8476931,Jake,McCabe,10,TOR,https://assets.nhle.com/mugs/nhl/20242025/TOR/8476931.png,22,D,33,124,157,600,-5
8477541,Dakota,Mermis,10,TOR,https://assets.nhle.com/mugs/nhl/20242025/TOR/8477541.png,36,D,4,8,12,74,5
8479026,Philippe,Myers,10,TOR,https://assets.nhle.com/mugs/nhl/20242025/TOR/8479026.png,51,D,8,29,37,161,5
8476853,Morgan,Rielly,10,TOR,https://assets.nhle.com/mugs/nhl/20242025/TOR/8476853.png,44,D,84,403,487,816,-18
8483546,Marshall,Rifai,10,TOR,https://assets.nhle.com/mugs/nhl/20242025/TOR/8483546.png,83,D,0,0,0,2,1
8475690,Chris,Tanev,10,TOR,https://assets.nhle.com/mugs/nhl/20242025/TOR/8475690.png,8,D,34,162,196,817,129
8479982,Conor,Timmins,10,TOR,https://assets.nhle.com/mugs/nhl/20242025/TOR/8479982.png,25,D,4,32,36,114,19
8476932,Anthony,Stolarz,10,TOR,https://assets.nhle.com/mugs/nhl/20242025/TOR/8476932.png,41,G,0,4,0,122,0
8479361,Joseph,Woll,10,TOR,https://assets.nhle.com/mugs/nhl/20242025/TOR/8479361.png,60,G,0,0,0,45,0
8478427,Sebastian,Aho,12,CAR,https://assets.nhle.com/mugs/nhl/20242025/CAR/8478427.png,20,C,261,322,583,623,108
8482809,Jackson,Blake,12,CAR,https://assets.nhle.com/mugs/nhl/20242025/CAR/8482809.png,53,R,7,3,10,26,-2
8477478,William,Carrier,12,CAR,https://assets.nhle.com/mugs/nhl/20242025/CAR/8477478.png,28,L,60,52,112,438,21
8480835,Jack,Drury,12,CAR,https://assets.nhle.com/mugs/nhl/20242025/CAR/8480835.png,18,C,15,30,45,139,15
8482093,Seth,Jarvis,12,CAR,https://assets.nhle.com/mugs/nhl/20242025/CAR/8482093.png,24,C,71,91,162,249,40
8480829,Jesperi,Kotkaniemi,12,CAR,https://assets.nhle.com/mugs/nhl/20242025/CAR/8480829.png,82,C,67,107,174,423,3
8476921,Jordan,Martinook,12,CAR,https://assets.nhle.com/mugs/nhl/20242025/CAR/8476921.png,48,L,86,124,210,666,-29
8480039,Martin,Necas,12,CAR,https://assets.nhle.com/mugs/nhl/20242025/CAR/8480039.png,88,C,110,172,282,387,26
8480762,Eric,Robinson,12,CAR,https://assets.nhle.com/mugs/nhl/20242025/CAR/8480762.png,50,L,47,60,107,331,-5
8478458,Jack,Roslovic,12,CAR,https://assets.nhle.com/mugs/nhl/20242025/CAR/8478458.png,96,C,92,144,236,470,-29
8473533,Jordan,Staal,12,CAR,https://assets.nhle.com/mugs/nhl/20242025/CAR/8473533.png,11,C,288,396,684,1278,55
8480830,Andrei,Svechnikov,12,CAR,https://assets.nhle.com/mugs/nhl/20242025/CAR/8480830.png,37,R,139,195,334,431,43
8470613,Brent,Burns,12,CAR,https://assets.nhle.com/mugs/nhl/20242025/CAR/8470613.png,8,D,256,631,887,1440,2
8478970,Jalen,Chatfield,12,CAR,https://assets.nhle.com/mugs/nhl/20242025/CAR/8478970.png,5,D,16,32,48,209,44
8476906,Shayne,Gostisbehere,12,CAR,https://assets.nhle.com/mugs/nhl/20242025/CAR/8476906.png,4,D,102,285,387,644,-80
8475200,Dmitry,Orlov,12,CAR,https://assets.nhle.com/mugs/nhl/20242025/CAR/8475200.png,7,D,73,240,313,816,135
8476958,Jaccob,Slavin,12,CAR,https://assets.nhle.com/mugs/nhl/20242025/CAR/8476958.png,74,D,50,230,280,690,155
8479388,Riley,Stillman,12,CAR,https://assets.nhle.com/mugs/nhl/20242025/CAR/8479388.png,61,D,4,22,26,158,-19
8480336,Sean,Walker,12,CAR,https://assets.nhle.com/mugs/nhl/20242025/CAR/8480336.png,26,D,28,72,100,338,-31
8475883,Frederik,Andersen,12,CAR,https://assets.nhle.com/mugs/nhl/20242025/CAR/8475883.png,31,G,0,15,0,499,0
8481611,Pyotr,Kochetkov,12,CAR,https://assets.nhle.com/mugs/nhl/20242025/CAR/8481611.png,52,G,0,1,0,83,0
8474682,Dustin,Tokarski,12,CAR,https://assets.nhle.com/mugs/nhl/20242025/CAR/8474682.png,34,G,0,3,0,80,0
8477493,Aleksander,Barkov,13,FLA,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477493.png,16,C,272,464,736,755,126
8477935,Sam,Bennett,13,FLA,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477935.png,9,C,150,159,309,640,-11
8480003,Jesper,Boqvist,13,FLA,https://assets.nhle.com/mugs/nhl/20242025/FLA/8480003.png,70,C,38,39,77,262,-12
8479981,Jonah,Gadjovich,13,FLA,https://assets.nhle.com/mugs/nhl/20242025/FLA/8479981.png,12,L,7,8,15,131,-16
8478421,A.J.,Greer,13,FLA,https://assets.nhle.com/mugs/nhl/20242025/FLA/8478421.png,10,L,16,24,40,193,2
8482113,Anton,Lundell,13,FLA,https://assets.nhle.com/mugs/nhl/20242025/FLA/8482113.png,15,C,51,80,131,241,52
8480185,Eetu,Luostarinen,13,FLA,https://assets.nhle.com/mugs/nhl/20242025/FLA/8480185.png,27,C,44,72,116,320,11
8477931,Tomas,Nosek,13,FLA,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477931.png,92,L,45,65,110,448,-8
8477933,Sam,Reinhart,13,FLA,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477933.png,13,C,273,299,572,722,-46
8478542,Evan,Rodrigues,13,FLA,https://assets.nhle.com/mugs/nhl/20242025/FLA/8478542.png,17,C,87,133,220,491,-2
8479314,Matthew,Tkachuk,13,FLA,https://assets.nhle.com/mugs/nhl/20242025/FLA/8479314.png,19,L,225,377,602,611,130
8477409,Carter,Verhaeghe,13,FLA,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477409.png,23,C,134,135,269,356,50
8484304,Uvis,Balinskis,13,FLA,https://assets.nhle.com/mugs/nhl/20242025/FLA/8484304.png,26,D,1,9,10,50,-7
8480871,Adam,Boqvist,13,FLA,https://assets.nhle.com/mugs/nhl/20242025/FLA/8480871.png,34,D,25,64,89,221,-45
8477932,Aaron,Ekblad,13,FLA,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477932.png,5,D,116,245,361,702,90
8478055,Gustav,Forsling,13,FLA,https://assets.nhle.com/mugs/nhl/20242025/FLA/8478055.png,42,D,49,123,172,423,139
8475179,Dmitry,Kulikov,13,FLA,https://assets.nhle.com/mugs/nhl/20242025/FLA/8475179.png,7,D,49,191,240,974,-24
8478859,Niko,Mikkola,13,FLA,https://assets.nhle.com/mugs/nhl/20242025/FLA/8478859.png,77,D,9,41,50,278,4
8477220,Nate,Schmidt,13,FLA,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477220.png,88,D,50,178,228,685,100
8475683,Sergei,Bobrovsky,13,FLA,https://assets.nhle.com/mugs/nhl/20242025/FLA/8475683.png,72,G,0,12,0,717,0
8476904,Chris,Driedger,13,FLA,https://assets.nhle.com/mugs/nhl/20242025/FLA/8476904.png,60,G,0,2,0,67,0
8481519,Spencer,Knight,13,FLA,https://assets.nhle.com/mugs/nhl/20242025/FLA/8481519.png,30,G,0,2,0,67,0
8474715,Cam,Atkinson,14,TBL,https://assets.nhle.com/mugs/nhl/20242025/TBL/8474715.png,13,R,251,232,483,785,-14
8482070,Mitchell,Chaffee,14,TBL,https://assets.nhle.com/mugs/nhl/20242025/TBL/8482070.png,41,R,9,7,16,52,8
8478519,Anthony,Cirelli,14,TBL,https://assets.nhle.com/mugs/nhl/20242025/TBL/8478519.png,71,C,107,149,256,454,105
8479591,Michael,Eyssimont,14,TBL,https://assets.nhle.com/mugs/nhl/20242025/TBL/8479591.png,23,C,19,25,44,158,9
8483447,Conor,Geekie,14,TBL,https://assets.nhle.com/mugs/nhl/20242025/TBL/8483447.png,14,C,3,3,6,23,2
8476878,Zemgus,Girgensons,14,TBL,https://assets.nhle.com/mugs/nhl/20242025/TBL/8476878.png,28,C,89,101,190,711,-68
8476822,Luke,Glendening,14,TBL,https://assets.nhle.com/mugs/nhl/20242025/TBL/8476822.png,11,C,80,81,161,810,-77
8482201,Gage,Goncalves,14,TBL,https://assets.nhle.com/mugs/nhl/20242025/TBL/8482201.png,93,C,0,1,1,13,-1
8477404,Jake,Guentzel,14,TBL,https://assets.nhle.com/mugs/nhl/20242025/TBL/8477404.png,59,C,237,276,513,543,71
8479542,Brandon,Hagel,14,TBL,https://assets.nhle.com/mugs/nhl/20242025/TBL/8479542.png,38,L,100,136,236,316,8
8476453,Nikita,Kucherov,14,TBL,https://assets.nhle.com/mugs/nhl/20242025/TBL/8476453.png,86,R,332,575,907,747,140
8477426,Nick,Paul,14,TBL,https://assets.nhle.com/mugs/nhl/20242025/TBL/8477426.png,20,L,80,91,171,427,-31
8478010,Brayden,Point,14,TBL,https://assets.nhle.com/mugs/nhl/20242025/TBL/8478010.png,21,C,280,294,574,599,61
8478416,Erik,Cernak,14,TBL,https://assets.nhle.com/mugs/nhl/20242025/TBL/8478416.png,81,D,20,74,94,388,70
8475167,Victor,Hedman,14,TBL,https://assets.nhle.com/mugs/nhl/20242025/TBL/8475167.png,77,D,160,590,750,1075,178
8482929,Emil,Lilleberg,14,TBL,https://assets.nhle.com/mugs/nhl/20242025/TBL/8482929.png,78,D,0,11,11,57,-18
8474151,Ryan,McDonagh,14,TBL,https://assets.nhle.com/mugs/nhl/20242025/TBL/8474151.png,27,D,76,319,395,951,256
8482655,J.J.,Moser,14,TBL,https://assets.nhle.com/mugs/nhl/20242025/TBL/8482655.png,90,D,18,62,80,228,-17
8480246,Nick,Perbix,14,TBL,https://assets.nhle.com/mugs/nhl/20242025/TBL/8480246.png,48,D,9,41,50,165,21
8478178,Darren,Raddysh,14,TBL,https://assets.nhle.com/mugs/nhl/20242025/TBL/8478178.png,43,D,8,35,43,118,-6
8477992,Jonas,Johansson,14,TBL,https://assets.nhle.com/mugs/nhl/20242025/TBL/8477992.png,31,G,0,0,0,66,0
8476883,Andrei,Vasilevskiy,14,TBL,https://assets.nhle.com/mugs/nhl/20242025/TBL/8476883.png,88,G,0,20,0,496,0
8473563,Nicklas,Backstrom,15,WSH,https://assets.nhle.com/mugs/nhl/20242025/WSH/8473563.png,19,C,271,762,1033,1105,83
8475343,Nic,Dowd,15,WSH,https://assets.nhle.com/mugs/nhl/20242025/WSH/8475343.png,26,C,77,81,158,525,20
8479400,Pierre-Luc,Dubois,15,WSH,https://assets.nhle.com/mugs/nhl/20242025/WSH/8479400.png,80,L,148,210,358,541,6
8479520,Brandon,Duhaime,15,WSH,https://assets.nhle.com/mugs/nhl/20242025/WSH/8479520.png,22,R,24,24,48,236,0
8474189,Lars,Eller,15,WSH,https://assets.nhle.com/mugs/nhl/20242025/WSH/8474189.png,20,C,184,230,414,1063,-26
8482148,Hendrix,Lapierre,15,WSH,https://assets.nhle.com/mugs/nhl/20242025/WSH/8482148.png,29,C,9,20,29,76,-1
8478233,Andrew,Mangiapane,15,WSH,https://assets.nhle.com/mugs/nhl/20242025/WSH/8478233.png,88,L,115,110,225,442,59
8481580,Connor,McMichael,15,WSH,https://assets.nhle.com/mugs/nhl/20242025/WSH/8481580.png,24,C,41,34,75,180,-14
8477947,Sonny,Milano,15,WSH,https://assets.nhle.com/mugs/nhl/20242025/WSH/8477947.png,15,L,62,75,137,313,-30
8483491,Ivan,Miroshnichenko,15,WSH,https://assets.nhle.com/mugs/nhl/20242025/WSH/8483491.png,63,L,3,7,10,27,-3
8471698,T.J.,Oshie,15,WSH,https://assets.nhle.com/mugs/nhl/20242025/WSH/8471698.png,77,R,302,393,695,1010,87
8471214,Alex,Ovechkin,15,WSH,https://assets.nhle.com/mugs/nhl/20242025/WSH/8471214.png,8,L,868,707,1575,1444,60
8481656,Aliaksei,Protas,15,WSH,https://assets.nhle.com/mugs/nhl/20242025/WSH/8481656.png,21,C,21,53,74,194,3
8479390,Taylor,Raddysh,15,WSH,https://assets.nhle.com/mugs/nhl/20242025/WSH/8479390.png,16,R,40,44,84,250,-47
8478440,Dylan,Strome,15,WSH,https://assets.nhle.com/mugs/nhl/20242025/WSH/8478440.png,17,C,125,211,336,461,-30
8477944,Jakub,Vrana,15,WSH,https://assets.nhle.com/mugs/nhl/20242025/WSH/8477944.png,13,L,114,102,216,383,30
8476880,Tom,Wilson,15,WSH,https://assets.nhle.com/mugs/nhl/20242025/WSH/8476880.png,43,R,155,194,349,779,16
8480823,Alexander,Alexeyev,15,WSH,https://assets.nhle.com/mugs/nhl/20242025/WSH/8480823.png,27,D,1,7,8,77,-6
8474590,John,Carlson,15,WSH,https://assets.nhle.com/mugs/nhl/20242025/WSH/8474590.png,74,D,154,539,693,1034,98
8479345,Jakob,Chychrun,15,WSH,https://assets.nhle.com/mugs/nhl/20242025/WSH/8479345.png,6,D,84,147,231,487,-59
8480796,Martin,Fehervary,15,WSH,https://assets.nhle.com/mugs/nhl/20242025/WSH/8480796.png,42,D,17,39,56,243,-3
8475795,Dylan,McIlrath,15,WSH,https://assets.nhle.com/mugs/nhl/20242025/WSH/8475795.png,52,D,3,6,9,85,-2
8478911,Matt,Roy,15,WSH,https://assets.nhle.com/mugs/nhl/20242025/WSH/8478911.png,3,D,25,86,111,384,72
8480873,Rasmus,Sandin,15,WSH,https://assets.nhle.com/mugs/nhl/20242025/WSH/8480873.png,38,D,20,79,99,252,15
8477845,Trevor,van Riemsdyk,15,WSH,https://assets.nhle.com/mugs/nhl/20242025/WSH/8477845.png,57,D,24,113,137,626,16
8479292,Charlie,Lindgren,15,WSH,https://assets.nhle.com/mugs/nhl/20242025/WSH/8479292.png,79,G,0,1,0,122,0
8480313,Logan,Thompson,15,WSH,https://assets.nhle.com/mugs/nhl/20242025/WSH/8480313.png,48,G,0,3,0,116,0
8479315,Joey,Anderson,16,CHI,https://assets.nhle.com/mugs/nhl/20242025/CHI/8479315.png,22,R,19,21,40,163,-8
8484144,Connor,Bedard,16,CHI,https://assets.nhle.com/mugs/nhl/20242025/CHI/8484144.png,98,C,27,53,80,94,-56
8477479,Tyler,Bertuzzi,16,CHI,https://assets.nhle.com/mugs/nhl/20242025/CHI/8477479.png,59,L,118,153,271,432,-50
8477450,Jason,Dickinson,16,CHI,https://assets.nhle.com/mugs/nhl/20242025/CHI/8477450.png,16,C,66,81,147,469,-16
8477987,Ryan,Donato,16,CHI,https://assets.nhle.com/mugs/nhl/20242025/CHI/8477987.png,8,C,87,93,180,427,-32
8473422,Nick,Foligno,16,CHI,https://assets.nhle.com/mugs/nhl/20242025/CHI/8473422.png,17,L,239,334,573,1181,-32
8475791,Taylor,Hall,16,CHI,https://assets.nhle.com/mugs/nhl/20242025/CHI/8475791.png,71,L,271,436,707,857,-40
8480798,Philipp,Kurashev,16,CHI,https://assets.nhle.com/mugs/nhl/20242025/CHI/8480798.png,23,C,44,77,121,289,-122
8474034,Patrick,Maroon,16,CHI,https://assets.nhle.com/mugs/nhl/20242025/CHI/8474034.png,77,L,122,190,312,803,19
8481624,Ilya,Mikheyev,16,CHI,https://assets.nhle.com/mugs/nhl/20242025/CHI/8481624.png,95,R,62,74,136,294,34
8482117,Lukas,Reichel,16,CHI,https://assets.nhle.com/mugs/nhl/20242025/CHI/8482117.png,73,L,15,26,41,121,-46
8475225,Craig,Smith,16,CHI,https://assets.nhle.com/mugs/nhl/20242025/CHI/8475225.png,15,C,217,227,444,952,96
8476882,Teuvo,Teravainen,16,CHI,https://assets.nhle.com/mugs/nhl/20242025/CHI/8476882.png,86,C,161,310,471,696,93
8482700,Nolan,Allan,16,CHI,https://assets.nhle.com/mugs/nhl/20242025/CHI/8482700.png,42,D,0,4,4,19,-6
8474673,TJ,Brodie,16,CHI,https://assets.nhle.com/mugs/nhl/20242025/CHI/8474673.png,78,D,56,297,353,931,77
8481806,Louis,Crevier,16,CHI,https://assets.nhle.com/mugs/nhl/20242025/CHI/8481806.png,46,D,1,3,4,28,-18
8477495,Seth,Jones,16,CHI,https://assets.nhle.com/mugs/nhl/20242025/CHI/8477495.png,4,D,92,323,415,814,-120
8482176,Wyatt,Kaiser,16,CHI,https://assets.nhle.com/mugs/nhl/20242025/CHI/8482176.png,44,D,0,11,11,65,-4
8474166,Alec,Martinez,16,CHI,https://assets.nhle.com/mugs/nhl/20242025/CHI/8474166.png,25,D,83,197,280,832,80
8476473,Connor,Murphy,16,CHI,https://assets.nhle.com/mugs/nhl/20242025/CHI/8476473.png,5,D,41,110,151,703,-60
8481568,Alex,Vlasic,16,CHI,https://assets.nhle.com/mugs/nhl/20242025/CHI/8481568.png,72,D,4,26,30,123,-13
8475852,Petr,Mrazek,16,CHI,https://assets.nhle.com/mugs/nhl/20242025/CHI/8475852.png,34,G,0,5,0,409,0
8482821,Arvid,Soderblom,16,CHI,https://assets.nhle.com/mugs/nhl/20242025/CHI/8482821.png,40,G,0,0,0,57,0
8481013,Jonatan,Berggren,17,DET,https://assets.nhle.com/mugs/nhl/20242025/DET/8481013.png,48,R,21,19,40,104,-18
8477456,J.T.,Compher,17,DET,https://assets.nhle.com/mugs/nhl/20242025/DET/8477456.png,37,L,110,141,251,524,-10
8477429,Andrew,Copp,17,DET,https://assets.nhle.com/mugs/nhl/20242025/DET/8477429.png,18,C,109,177,286,669,71
8479337,Alex,DeBrincat,17,DET,https://assets.nhle.com/mugs/nhl/20242025/DET/8479337.png,93,R,224,237,461,557,-52
8478432,Christian,Fischer,17,DET,https://assets.nhle.com/mugs/nhl/20242025/DET/8478432.png,36,R,62,71,133,501,-64
8474141,Patrick,Kane,17,DET,https://assets.nhle.com/mugs/nhl/20242025/DET/8474141.png,88,R,474,820,1294,1250,10
8483464,Marco,Kasper,17,DET,https://assets.nhle.com/mugs/nhl/20242025/DET/8483464.png,92,C,2,5,7,22,0
8477946,Dylan,Larkin,17,DET,https://assets.nhle.com/mugs/nhl/20242025/DET/8477946.png,71,C,224,302,526,677,-90
8477353,Tyler,Motte,17,DET,https://assets.nhle.com/mugs/nhl/20242025/DET/8477353.png,14,C,50,41,91,413,-30
8479992,Michael,Rasmussen,17,DET,https://assets.nhle.com/mugs/nhl/20242025/DET/8479992.png,27,C,53,74,127,337,-27
8482078,Lucas,Raymond,17,DET,https://assets.nhle.com/mugs/nhl/20242025/DET/8482078.png,23,L,80,121,201,263,-62
8475765,Vladimir,Tarasenko,17,DET,https://assets.nhle.com/mugs/nhl/20242025/DET/8475765.png,11,R,297,343,640,775,73
8480813,Joe,Veleno,17,DET,https://assets.nhle.com/mugs/nhl/20242025/DET/8480813.png,90,C,31,35,66,254,-46
8475279,Ben,Chiarot,17,DET,https://assets.nhle.com/mugs/nhl/20242025/DET/8475279.png,8,D,41,119,160,667,-55
8482762,Simon,Edvinsson,17,DET,https://assets.nhle.com/mugs/nhl/20242025/DET/8482762.png,77,D,6,10,16,49,-1
8476979,Erik,Gustafsson,17,DET,https://assets.nhle.com/mugs/nhl/20242025/DET/8476979.png,56,D,45,181,226,473,0
8475718,Justin,Holl,17,DET,https://assets.nhle.com/mugs/nhl/20242025/DET/8475718.png,3,D,12,78,90,341,69
8481607,Albert,Johansson,17,DET,https://assets.nhle.com/mugs/nhl/20242025/DET/8481607.png,20,D,0,1,1,13,-3
8473507,Jeff,Petry,17,DET,https://assets.nhle.com/mugs/nhl/20242025/DET/8473507.png,46,D,95,285,380,958,-133
8481542,Moritz,Seider,17,DET,https://assets.nhle.com/mugs/nhl/20242025/DET/8481542.png,53,D,23,124,147,271,-24
8478024,Ville,Husso,17,DET,https://assets.nhle.com/mugs/nhl/20242025/DET/8478024.png,35,G,0,1,0,136,0
8479312,Alex,Lyon,17,DET,https://assets.nhle.com/mugs/nhl/20242025/DET/8479312.png,34,G,0,1,0,92,0
8475660,Cam,Talbot,17,DET,https://assets.nhle.com/mugs/nhl/20242025/DET/8475660.png,39,G,0,7,0,501,0
8482146,Luke,Evangelista,18,NSH,https://assets.nhle.com/mugs/nhl/20242025/NSH/8482146.png,77,R,25,39,64,128,10
8476887,Filip,Forsberg,18,NSH,https://assets.nhle.com/mugs/nhl/20242025/NSH/8476887.png,9,L,296,326,622,724,33
8476873,Mark,Jankowski,18,NSH,https://assets.nhle.com/mugs/nhl/20242025/NSH/8476873.png,17,C,57,54,111,372,4
8482742,Zachary,L'Heureux,18,NSH,https://assets.nhle.com/mugs/nhl/20242025/NSH/8482742.png,68,L,2,3,5,21,-6
8476539,Jonathan,Marchessault,18,NSH,https://assets.nhle.com/mugs/nhl/20242025/NSH/8476539.png,81,C,235,265,500,664,26
8477446,Michael,McCarron,18,NSH,https://assets.nhle.com/mugs/nhl/20242025/NSH/8477446.png,47,R,25,27,52,246,-14
8478438,Tommy,Novak,18,NSH,https://assets.nhle.com/mugs/nhl/20242025/NSH/8478438.png,82,C,39,60,99,169,-2
8474679,Gustav,Nyquist,18,NSH,https://assets.nhle.com/mugs/nhl/20242025/NSH/8474679.png,14,C,204,309,513,810,-20
8475158,Ryan,O'Reilly,18,NSH,https://assets.nhle.com/mugs/nhl/20242025/NSH/8475158.png,90,C,287,498,785,1099,-11
8481704,Juuso,Parssinen,18,NSH,https://assets.nhle.com/mugs/nhl/20242025/NSH/8481704.png,13,C,16,26,42,102,-12
8476925,Colton,Sissons,18,NSH,https://assets.nhle.com/mugs/nhl/20242025/NSH/8476925.png,10,C,90,112,202,643,15
8482062,Cole,Smith,18,NSH,https://assets.nhle.com/mugs/nhl/20242025/NSH/8482062.png,36,L,15,30,45,184,-10
8474564,Steven,Stamkos,18,NSH,https://assets.nhle.com/mugs/nhl/20242025/NSH/8474564.png,91,C,562,588,1150,1108,32
8482768,Fedor,Svechkov,18,NSH,https://assets.nhle.com/mugs/nhl/20242025/NSH/8482768.png,40,C,1,0,1,6,3
8483565,Nick,Blankenburg,18,NSH,https://assets.nhle.com/mugs/nhl/20242025/NSH/8483565.png,37,D,6,12,18,59,-17
8478851,Alexandre,Carrier,18,NSH,https://assets.nhle.com/mugs/nhl/20242025/NSH/8478851.png,45,D,11,58,69,243,27
8481743,Marc,Del Gaizo,18,NSH,https://assets.nhle.com/mugs/nhl/20242025/NSH/8481743.png,7,D,0,6,6,25,1
8474600,Roman,Josi,18,NSH,https://assets.nhle.com/mugs/nhl/20242025/NSH/8474600.png,59,D,188,521,709,935,69
8478468,Jeremy,Lauzon,18,NSH,https://assets.nhle.com/mugs/nhl/20242025/NSH/8478468.png,3,D,14,31,45,310,-12
8474568,Luke,Schenn,18,NSH,https://assets.nhle.com/mugs/nhl/20242025/NSH/8474568.png,2,D,44,155,199,1022,-43
8476869,Brady,Skjei,18,NSH,https://assets.nhle.com/mugs/nhl/20242025/NSH/8476869.png,76,D,70,186,256,635,17
8482482,Adam,Wilsby,18,NSH,https://assets.nhle.com/mugs/nhl/20242025/NSH/8482482.png,83,D,0,0,0,4,1
8481020,Justus,Annunen,18,NSH,https://assets.nhle.com/mugs/nhl/20242025/NSH/8481020.png,29,G,0,1,0,29,0
8477424,Juuse,Saros,18,NSH,https://assets.nhle.com/mugs/nhl/20242025/NSH/8477424.png,74,G,0,8,0,372,0
8482737,Zack,Bolduc,19,STL,https://assets.nhle.com/mugs/nhl/20242025/STL/8482737.png,76,C,7,9,16,45,4
8477402,Pavel,Buchnevich,19,STL,https://assets.nhle.com/mugs/nhl/20242025/STL/8477402.png,89,L,168,248,416,541,49
8476889,Radek,Faksa,19,STL,https://assets.nhle.com/mugs/nhl/20242025/STL/8476889.png,12,C,91,116,207,664,-17
8482077,Dylan,Holloway,19,STL,https://assets.nhle.com/mugs/nhl/20242025/STL/8482077.png,81,C,17,16,33,115,6
8478472,Mathieu,Joseph,19,STL,https://assets.nhle.com/mugs/nhl/20242025/STL/8478472.png,71,R,57,82,139,377,14
8479385,Jordan,Kyrou,19,STL,https://assets.nhle.com/mugs/nhl/20242025/STL/8479385.png,25,C,123,161,284,360,-35
8482089,Jake,Neighbours,19,STL,https://assets.nhle.com/mugs/nhl/20242025/STL/8482089.png,63,L,42,20,62,155,-46
8476438,Brandon,Saad,19,STL,https://assets.nhle.com/mugs/nhl/20242025/STL/8476438.png,20,L,257,252,509,886,50
8475170,Brayden,Schenn,19,STL,https://assets.nhle.com/mugs/nhl/20242025/STL/8475170.png,10,C,264,384,648,966,-50
8476897,Oskar,Sundqvist,19,STL,https://assets.nhle.com/mugs/nhl/20242025/STL/8476897.png,70,C,58,89,147,443,-20
8480074,Alexandre,Texier,19,STL,https://assets.nhle.com/mugs/nhl/20242025/STL/8480074.png,9,C,35,47,82,214,-18
8480023,Robert,Thomas,19,STL,https://assets.nhle.com/mugs/nhl/20242025/STL/8480023.png,18,C,89,238,327,410,24
8480281,Alexey,Toropchenko,19,STL,https://assets.nhle.com/mugs/nhl/20242025/STL/8480281.png,13,R,27,19,46,203,-9
8477573,Nathan,Walker,19,STL,https://assets.nhle.com/mugs/nhl/20242025/STL/8477573.png,26,L,23,22,45,176,3
8481598,Philip,Broberg,19,STL,https://assets.nhle.com/mugs/nhl/20242025/STL/8481598.png,6,D,4,19,23,95,1
